system:index,ADM0_CODE,ADM0_NAME,DISP_AREA,EXP0_YEAR,STATUS,STR0_YEAR,Shape_Area,Shape_Leng,groups,.geo
0001000000000000000c,246,Trinidad and Tobago,NO,3000,Member State,1000,0.424769962053,7.25074407191,[],"{""type"":""MultiPoint"",""coordinates"":[]}"
