system:index,ADM0_CODE,ADM0_NAME,DISP_AREA,EXP0_YEAR,STATUS,STR0_YEAR,Shape_Area,Shape_Leng,groups,sum_1,sum_10,sum_11,sum_12,sum_13,sum_14,sum_15,sum_16,sum_17,sum_18,sum_19,sum_2,sum_20,sum_21,sum_22,sum_23,sum_24,sum_25,sum_3,sum_4,sum_5,sum_6,sum_7,sum_8,sum_9,.geo
000000000000000000a8,84,Finland,NO,3000,Member State,1000,62.9126727062,169.959265588,"[{lossyear=1, sum=1.5090086072224886E9}, {lossyear=2, sum=1.426152451612998E9}, {lossyear=3, sum=8.93107897224234E8}, {lossyear=4, sum=1.46603014636438E9}, {lossyear=5, sum=2.303343429465706E9}, {lossyear=6, sum=1.8202932863098454E9}, {lossyear=7, sum=1.5128346620618732E9}, {lossyear=8, sum=2.0053978658454785E9}, {lossyear=9, sum=1.7658908759476724E9}, {lossyear=10, sum=1.6743164260318084E9}, {lossyear=11, sum=1.5942128974080184E9}, {lossyear=12, sum=1.6027392232276833E9}, {lossyear=13, sum=1.4942215056665664E9}, {lossyear=14, sum=1.8736940726915617E9}, {lossyear=15, sum=1.7302264540550349E9}, {lossyear=16, sum=2.417969961179628E9}, {lossyear=17, sum=3.386180879809261E9}, {lossyear=18, sum=2.714617595322241E9}, {lossyear=19, sum=2.9239563262552576E9}, {lossyear=20, sum=2.560831522867134E9}, {lossyear=21, sum=2.687176655923873E9}, {lossyear=22, sum=2.581844625191642E9}, {lossyear=23, sum=2.4390732200156813E9}, {lossyear=24, sum=2.358210209860931E9}, {lossyear=25, sum=2.405522466100163E9}]",1.5090086072224886E9,1.6743164260318084E9,1.5942128974080184E9,1.6027392232276833E9,1.4942215056665664E9,1.8736940726915617E9,1.7302264540550349E9,2.417969961179628E9,3.386180879809261E9,2.714617595322241E9,2.9239563262552576E9,1.426152451612998E9,2.560831522867134E9,2.687176655923873E9,2.581844625191642E9,2.4390732200156813E9,2.358210209860931E9,2.405522466100163E9,8.93107897224234E8,1.46603014636438E9,2.303343429465706E9,1.8202932863098454E9,1.5128346620618732E9,2.0053978658454785E9,1.7658908759476724E9,"{""type"":""MultiPoint"",""coordinates"":[]}"
