system:index,ADM0_CODE,ADM0_NAME,DISP_AREA,EXP0_YEAR,STATUS,STR0_YEAR,Shape_Area,Shape_Leng,groups,.geo
00010000000000000002,158,Martinique,NO,3000,FR Territory,1000,0.0925914074929,4.26609315952,[],"{""type"":""MultiPoint"",""coordinates"":[]}"
