system:index,ADM0_CODE,ADM0_NAME,DISP_AREA,EXP0_YEAR,STATUS,STR0_YEAR,Shape_Area,Shape_Leng,groups,sum_1,sum_10,sum_11,sum_12,sum_13,sum_14,sum_16,sum_17,sum_18,sum_19,sum_2,sum_20,sum_21,sum_22,sum_23,sum_24,sum_25,sum_3,sum_4,sum_5,sum_6,sum_7,sum_8,sum_9,.geo
00000000000000000055,261,Uzbekistan,NO,3000,Member State,1000,48.6957499181,67.4218107816,"[{lossyear=1, sum=2861883.926816454}, {lossyear=2, sum=2483625.420158835}, {lossyear=3, sum=438358.91093103745}, {lossyear=4, sum=523597.5229109222}, {lossyear=5, sum=182564.220703125}, {lossyear=6, sum=548460.9665527344}, {lossyear=7, sum=436728.106498449}, {lossyear=8, sum=442409.5482788086}, {lossyear=9, sum=971130.8593965418}, {lossyear=10, sum=299552.42028808594}, {lossyear=11, sum=321362.728515625}, {lossyear=12, sum=559051.0292358398}, {lossyear=13, sum=154516.62060546875}, {lossyear=14, sum=15584.877685546875}, {lossyear=16, sum=0.0}, {lossyear=17, sum=25848.002563476562}, {lossyear=18, sum=675.2605590820312}, {lossyear=19, sum=125406.46978759766}, {lossyear=20, sum=24615.086486816406}, {lossyear=21, sum=42837.322326660156}, {lossyear=22, sum=68959.2738647461}, {lossyear=23, sum=16895.03826904297}, {lossyear=24, sum=38443.02911376953}, {lossyear=25, sum=80346.45153808594}]",2861883.926816454,299552.42028808594,321362.728515625,559051.0292358398,154516.62060546875,15584.877685546875,0.0,25848.002563476562,675.2605590820312,125406.46978759766,2483625.420158835,24615.086486816406,42837.322326660156,68959.2738647461,16895.03826904297,38443.02911376953,80346.45153808594,438358.91093103745,523597.5229109222,182564.220703125,548460.9665527344,436728.106498449,442409.5482788086,971130.8593965418,"{""type"":""MultiPoint"",""coordinates"":[]}"
