system:index,ADM0_CODE,ADM0_NAME,DISP_AREA,EXP0_YEAR,STATUS,STR0_YEAR,Shape_Area,Shape_Leng,groups,sum_1,sum_10,sum_11,sum_12,sum_13,sum_14,sum_15,sum_17,sum_18,sum_19,sum_2,sum_20,sum_21,sum_22,sum_23,sum_24,sum_25,sum_3,sum_4,sum_5,sum_6,sum_7,sum_8,sum_9,.geo
00000000000000000074,188,Pakistan,NO,3000,Member State,1000,73.3751334332,108.586281411,"[{lossyear=1, sum=1934983.9753417969}, {lossyear=2, sum=3280998.204149912}, {lossyear=3, sum=6057364.983046588}, {lossyear=4, sum=1.1360361939346611E7}, {lossyear=5, sum=9365226.51523294}, {lossyear=6, sum=1.2677347969161449E7}, {lossyear=7, sum=1.165980642508497E7}, {lossyear=8, sum=1.0148483058455404E7}, {lossyear=9, sum=8989746.988891602}, {lossyear=10, sum=7071318.34765625}, {lossyear=11, sum=4575188.9906767}, {lossyear=12, sum=2349388.8698120117}, {lossyear=13, sum=680370.8024902344}, {lossyear=14, sum=423454.02142333984}, {lossyear=15, sum=28086.50750732422}, {lossyear=17, sum=2025887.0358276367}, {lossyear=18, sum=817107.0984925514}, {lossyear=19, sum=910834.7091064453}, {lossyear=20, sum=780296.4721679688}, {lossyear=21, sum=676553.6953125}, {lossyear=22, sum=518598.9262084961}, {lossyear=23, sum=1933225.4404837815}, {lossyear=24, sum=1784746.4526309744}, {lossyear=25, sum=1598161.8071289062}]",1934983.9753417969,7071318.34765625,4575188.9906767,2349388.8698120117,680370.8024902344,423454.02142333984,28086.50750732422,2025887.0358276367,817107.0984925514,910834.7091064453,3280998.204149912,780296.4721679688,676553.6953125,518598.9262084961,1933225.4404837815,1784746.4526309744,1598161.8071289062,6057364.983046588,1.1360361939346611E7,9365226.51523294,1.2677347969161449E7,1.165980642508497E7,1.0148483058455404E7,8989746.988891602,"{""type"":""MultiPoint"",""coordinates"":[]}"
