system:index,ADM0_CODE,ADM0_NAME,DISP_AREA,EXP0_YEAR,STATUS,STR0_YEAR,Shape_Area,Shape_Leng,groups,sum_0,sum_1,sum_10,sum_11,sum_12,sum_13,sum_14,sum_17,sum_18,sum_19,sum_2,sum_20,sum_21,sum_22,sum_24,sum_25,sum_3,sum_4,sum_5,sum_6,sum_7,sum_8,sum_9,.geo
00000000000000000055,261,Uzbekistan,NO,3000,Member State,1000,48.6957499181,67.4218107816,"[{b1=0, sum=8467731.272995654}, {b1=1, sum=803468.0048828125}, {b1=2, sum=498751.01837158203}, {b1=3, sum=19177.902770996094}, {b1=4, sum=66690.32430252375}, {b1=5, sum=19115.830993652344}, {b1=6, sum=90769.55596923828}, {b1=7, sum=57860.66955566406}, {b1=8, sum=67617.82238769531}, {b1=9, sum=103279.0484008789}, {b1=10, sum=94496.56658935547}, {b1=11, sum=16218.501770019531}, {b1=12, sum=182463.1317138672}, {b1=13, sum=65647.20086669922}, {b1=14, sum=8210.249450683594}, {b1=17, sum=4145.5025634765625}, {b1=18, sum=0.0}, {b1=19, sum=5418.512634277344}, {b1=20, sum=0.0}, {b1=21, sum=6766.5484619140625}, {b1=22, sum=53986.69696044922}, {b1=24, sum=12140.123107910156}, {b1=25, sum=18898.608337402344}]",8467731.272995654,803468.0048828125,94496.56658935547,16218.501770019531,182463.1317138672,65647.20086669922,8210.249450683594,4145.5025634765625,0.0,5418.512634277344,498751.01837158203,0.0,6766.5484619140625,53986.69696044922,12140.123107910156,18898.608337402344,19177.902770996094,66690.32430252375,19115.830993652344,90769.55596923828,57860.66955566406,67617.82238769531,103279.0484008789,"{""type"":""MultiPoint"",""coordinates"":[]}"
