system:index,ADM0_CODE,ADM0_NAME,DISP_AREA,EXP0_YEAR,STATUS,STR0_YEAR,Shape_Area,Shape_Leng,groups,sum_0,sum_1,sum_10,sum_11,sum_12,sum_13,sum_14,sum_15,sum_16,sum_17,sum_18,sum_19,sum_2,sum_20,sum_21,sum_22,sum_23,sum_24,sum_25,sum_3,sum_4,sum_5,sum_6,sum_7,sum_8,sum_9,.geo
00000000000000000031,227,South Africa,NO,3000,Member State,1000,113.131626559,85.9586891931,"[{b1=0, sum=1.0048310049484692E10}, {b1=1, sum=7512359.916807407}, {b1=2, sum=5159275.517966596}, {b1=3, sum=1.0086727010464776E7}, {b1=4, sum=6504858.676078288}, {b1=5, sum=1.275469249243164E7}, {b1=6, sum=5.730330138551384E7}, {b1=7, sum=1.2062128233398438E7}, {b1=8, sum=8562890.664343262}, {b1=9, sum=1.4380920196709367E7}, {b1=10, sum=9236902.023620605}, {b1=11, sum=7557587.601989746}, {b1=12, sum=8810973.421386719}, {b1=13, sum=2.6937983592873488E7}, {b1=14, sum=2.6384524793823242E7}, {b1=15, sum=3.750946445904541E7}, {b1=16, sum=2.4235100299242925E7}, {b1=17, sum=1.490005674029146E8}, {b1=18, sum=2.8344053214085717E7}, {b1=19, sum=4.832093692989885E7}, {b1=20, sum=1.4760881901096478E7}, {b1=21, sum=1.488855092376709E7}, {b1=22, sum=2.604088192690047E7}, {b1=23, sum=1.220869115596852E7}, {b1=24, sum=3.734166446624756E7}, {b1=25, sum=3.0457631065131214E7}]",1.0048310049484692E10,7512359.916807407,9236902.023620605,7557587.601989746,8810973.421386719,2.6937983592873488E7,2.6384524793823242E7,3.750946445904541E7,2.4235100299242925E7,1.490005674029146E8,2.8344053214085717E7,4.832093692989885E7,5159275.517966596,1.4760881901096478E7,1.488855092376709E7,2.604088192690047E7,1.220869115596852E7,3.734166446624756E7,3.0457631065131214E7,1.0086727010464776E7,6504858.676078288,1.275469249243164E7,5.730330138551384E7,1.2062128233398438E7,8562890.664343262,1.4380920196709367E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
