system:index,ADM0_CODE,ADM0_NAME,DISP_AREA,EXP0_YEAR,STATUS,STR0_YEAR,Shape_Area,Shape_Leng,groups,.geo
0000000000000000007d,187,Oman,NO,3000,Member State,1000,26.73219841,38.385371498,[],"{""type"":""MultiPoint"",""coordinates"":[]}"
