system:index,ADM0_CODE,ADM0_NAME,DISP_AREA,EXP0_YEAR,STATUS,STR0_YEAR,Shape_Area,Shape_Leng,groups,sum_1,sum_10,sum_11,sum_12,sum_13,sum_14,sum_15,sum_16,sum_17,sum_18,sum_19,sum_20,sum_21,sum_22,sum_23,sum_24,sum_25,sum_4,sum_5,sum_6,sum_7,sum_8,sum_9,.geo
000000000000000000c0,146,Liechtenstein,NO,3000,Member State,1000,0.0179004683859,0.677663319165,"[{lossyear=1, sum=33815.01981703814}, {lossyear=4, sum=81104.92533365886}, {lossyear=5, sum=36127.28045654297}, {lossyear=6, sum=78262.10742402918}, {lossyear=7, sum=61339.2174905216}, {lossyear=8, sum=57568.21838378906}, {lossyear=9, sum=29392.102294921875}, {lossyear=10, sum=27553.770751953125}, {lossyear=11, sum=10402.192443847656}, {lossyear=12, sum=23882.340270996094}, {lossyear=13, sum=22036.993408203125}, {lossyear=14, sum=25105.77618408203}, {lossyear=15, sum=11023.390441894531}, {lossyear=16, sum=42870.12957763672}, {lossyear=17, sum=33680.12286376953}, {lossyear=18, sum=53292.83349609375}, {lossyear=19, sum=88806.65692138672}, {lossyear=20, sum=28166.31756591797}, {lossyear=21, sum=5510.6923828125}, {lossyear=22, sum=14689.934020996094}, {lossyear=23, sum=8579.65478515625}, {lossyear=24, sum=56352.771728515625}, {lossyear=25, sum=30008.517578125}]",33815.01981703814,27553.770751953125,10402.192443847656,23882.340270996094,22036.993408203125,25105.77618408203,11023.390441894531,42870.12957763672,33680.12286376953,53292.83349609375,88806.65692138672,28166.31756591797,5510.6923828125,14689.934020996094,8579.65478515625,56352.771728515625,30008.517578125,81104.92533365886,36127.28045654297,78262.10742402918,61339.2174905216,57568.21838378906,29392.102294921875,"{""type"":""MultiPoint"",""coordinates"":[]}"
