system:index,ADM0_CODE,ADM0_NAME,DISP_AREA,EXP0_YEAR,STATUS,STR0_YEAR,Shape_Area,Shape_Leng,groups,.geo
000000000000000000cd,262,Vanuatu,NO,3000,Member State,1000,1.03450120262,30.3346486218,[],"{""type"":""MultiPoint"",""coordinates"":[]}"
