system:index,ADM0_CODE,ADM0_NAME,DISP_AREA,EXP0_YEAR,STATUS,STR0_YEAR,Shape_Area,Shape_Leng,groups,sum_0,sum_1,sum_10,sum_11,sum_12,sum_13,sum_14,sum_15,sum_16,sum_17,sum_18,sum_19,sum_2,sum_20,sum_21,sum_22,sum_23,sum_24,sum_25,sum_3,sum_4,sum_5,sum_6,sum_7,sum_8,sum_9,.geo
000000000000000000bf,148,Luxembourg,NO,3000,Member State,1000,0.327135974526,3.38574205358,"[{b1=0, sum=1.1324667847683078E8}, {b1=1, sum=5235.990966796875}, {b1=2, sum=11063.511596679688}, {b1=3, sum=5801.680419921875}, {b1=4, sum=30138.689025878906}, {b1=5, sum=583.5859375}, {b1=6, sum=11591.346740722656}, {b1=7, sum=1160.2976684570312}, {b1=8, sum=16248.497497558594}, {b1=9, sum=6961.30224609375}, {b1=10, sum=30240.105102539062}, {b1=11, sum=9262.688110351562}, {b1=12, sum=62618.96179199219}, {b1=13, sum=4630.137268066406}, {b1=14, sum=8124.8409423828125}, {b1=15, sum=580.7460327148438}, {b1=16, sum=70741.45642089844}, {b1=17, sum=33673.436462402344}, {b1=18, sum=3481.2002563476562}, {b1=19, sum=40018.67138671875}, {b1=20, sum=7533.690124511719}, {b1=21, sum=35455.32507324219}, {b1=22, sum=3469.5870971679688}, {b1=23, sum=97450.652024213}, {b1=24, sum=24937.960998535156}, {b1=25, sum=577.7058715820312}]",1.1324667847683078E8,5235.990966796875,30240.105102539062,9262.688110351562,62618.96179199219,4630.137268066406,8124.8409423828125,580.7460327148438,70741.45642089844,33673.436462402344,3481.2002563476562,40018.67138671875,11063.511596679688,7533.690124511719,35455.32507324219,3469.5870971679688,97450.652024213,24937.960998535156,577.7058715820312,5801.680419921875,30138.689025878906,583.5859375,11591.346740722656,1160.2976684570312,16248.497497558594,6961.30224609375,"{""type"":""MultiPoint"",""coordinates"":[]}"
