system:index,ADM0_CODE,ADM0_NAME,DISP_AREA,EXP0_YEAR,STATUS,STR0_YEAR,Shape_Area,Shape_Leng,groups,.geo
000000000000000000a5,114,Iceland,NO,3000,Member State,1000,19.49449121,98.5194906538,[],"{""type"":""MultiPoint"",""coordinates"":[]}"
