system:index,ADM0_CODE,ADM0_NAME,DISP_AREA,EXP0_YEAR,STATUS,STR0_YEAR,Shape_Area,Shape_Leng,groups,sum_1,sum_10,sum_11,sum_12,sum_13,sum_14,sum_15,sum_16,sum_17,sum_18,sum_19,sum_2,sum_20,sum_21,sum_22,sum_23,sum_24,sum_25,sum_3,sum_4,sum_5,sum_6,sum_7,sum_8,sum_9,.geo
00000000000000000023,8,Angola,NO,3000,Member State,1000,103.755855245,75.4516895054,"[{lossyear=1, sum=995556.8884887695}, {lossyear=2, sum=1226291.605102539}, {lossyear=3, sum=500089.8741455078}, {lossyear=4, sum=2383755.8490600586}, {lossyear=5, sum=830034.243347168}, {lossyear=6, sum=409959.2891845703}, {lossyear=7, sum=1165698.2932128906}, {lossyear=8, sum=2649702.9049682617}, {lossyear=9, sum=4776362.891113281}, {lossyear=10, sum=1808902.5280151367}, {lossyear=11, sum=5360592.347229004}, {lossyear=12, sum=1.0389598455688477E7}, {lossyear=13, sum=3628895.7592773438}, {lossyear=14, sum=6288635.590698242}, {lossyear=15, sum=3168541.579650879}, {lossyear=16, sum=5068760.5134887695}, {lossyear=17, sum=6516606.952453613}, {lossyear=18, sum=4022002.648071289}, {lossyear=19, sum=2603093.0877075195}, {lossyear=20, sum=4696212.481323242}, {lossyear=21, sum=3133443.2141723633}, {lossyear=22, sum=3192502.7782592773}, {lossyear=23, sum=2506674.374145508}, {lossyear=24, sum=2618294.762451172}, {lossyear=25, sum=2679931.756164551}]",995556.8884887695,1808902.5280151367,5360592.347229004,1.0389598455688477E7,3628895.7592773438,6288635.590698242,3168541.579650879,5068760.5134887695,6516606.952453613,4022002.648071289,2603093.0877075195,1226291.605102539,4696212.481323242,3133443.2141723633,3192502.7782592773,2506674.374145508,2618294.762451172,2679931.756164551,500089.8741455078,2383755.8490600586,830034.243347168,409959.2891845703,1165698.2932128906,2649702.9049682617,4776362.891113281,"{""type"":""MultiPoint"",""coordinates"":[]}"
