system:index,ADM0_CODE,ADM0_NAME,DISP_AREA,EXP0_YEAR,STATUS,STR0_YEAR,Shape_Area,Shape_Leng,groups,sum_0,sum_1,sum_10,sum_11,sum_12,sum_13,sum_14,sum_15,sum_16,sum_17,sum_18,sum_19,sum_2,sum_20,sum_21,sum_22,sum_23,sum_24,sum_25,sum_3,sum_4,sum_5,sum_6,sum_7,sum_8,sum_9,.geo
0000000000000000006e,116,Indonesia,NO,3000,Member State,1000,153.794890986,722.016233782,"[{b1=0, sum=1.051838930268757E10}, {b1=1, sum=5870846.322861136}, {b1=2, sum=1.39840834701957E7}, {b1=3, sum=2.8919433877536908E7}, {b1=4, sum=1.7202790865398567E7}, {b1=5, sum=1.563622647211962E7}, {b1=6, sum=1.4218837353062527E7}, {b1=7, sum=1.520945018443436E7}, {b1=8, sum=7786130.517567354}, {b1=9, sum=1.6157171934711052E7}, {b1=10, sum=6898220.768394081}, {b1=11, sum=8873168.285292681}, {b1=12, sum=1.5082404497962862E7}, {b1=13, sum=5623508.467906757}, {b1=14, sum=2.927147001285736E7}, {b1=15, sum=2.94064708649067E7}, {b1=16, sum=4.857829457792657E7}, {b1=17, sum=1.262688134741235E7}, {b1=18, sum=1.427512381121156E7}, {b1=19, sum=2.8707073989727903E7}, {b1=20, sum=1.4648704545503024E7}, {b1=21, sum=8777070.804566149}, {b1=22, sum=8741394.145589912}, {b1=23, sum=1.9902154665882062E7}, {b1=24, sum=1.4375975849294385E7}, {b1=25, sum=1.2336096117652562E7}]",1.051838930268757E10,5870846.322861136,6898220.768394081,8873168.285292681,1.5082404497962862E7,5623508.467906757,2.927147001285736E7,2.94064708649067E7,4.857829457792657E7,1.262688134741235E7,1.427512381121156E7,2.8707073989727903E7,1.39840834701957E7,1.4648704545503024E7,8777070.804566149,8741394.145589912,1.9902154665882062E7,1.4375975849294385E7,1.2336096117652562E7,2.8919433877536908E7,1.7202790865398567E7,1.563622647211962E7,1.4218837353062527E7,1.520945018443436E7,7786130.517567354,1.6157171934711052E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
