system:index,ADM0_CODE,ADM0_NAME,DISP_AREA,EXP0_YEAR,STATUS,STR0_YEAR,Shape_Area,Shape_Leng,groups,sum_0,sum_1,sum_10,sum_11,sum_12,sum_13,sum_14,sum_15,sum_16,sum_17,sum_18,sum_19,sum_2,sum_20,sum_21,sum_22,sum_23,sum_24,sum_25,sum_3,sum_4,sum_5,sum_6,sum_7,sum_8,sum_9,.geo
00010000000000000017,200,Puerto Rico,NO,3000,US Territory,1000,0.763417728966,12.6538067352,"[{b1=0, sum=6157086.689758301}, {b1=1, sum=8508.174499511719}, {b1=2, sum=0.0}, {b1=3, sum=0.0}, {b1=4, sum=851.1566772460938}, {b1=5, sum=849.2581176757812}, {b1=6, sum=0.0}, {b1=7, sum=0.0}, {b1=8, sum=849.3580932617188}, {b1=9, sum=2547.4143676757812}, {b1=10, sum=0.0}, {b1=11, sum=1700.1723022460938}, {b1=12, sum=849.3580932617188}, {b1=13, sum=0.0}, {b1=14, sum=15293.79443359375}, {b1=15, sum=6792.85986328125}, {b1=16, sum=0.0}, {b1=17, sum=61991.769287109375}, {b1=18, sum=6794.888000488281}, {b1=19, sum=850.9810180664062}, {b1=20, sum=850.9427490234375}, {b1=21, sum=0.0}, {b1=22, sum=850.9364013671875}, {b1=23, sum=3396.9699096679688}, {b1=24, sum=0.0}, {b1=25, sum=850.963134765625}]",6157086.689758301,8508.174499511719,0.0,1700.1723022460938,849.3580932617188,0.0,15293.79443359375,6792.85986328125,0.0,61991.769287109375,6794.888000488281,850.9810180664062,0.0,850.9427490234375,0.0,850.9364013671875,3396.9699096679688,0.0,850.963134765625,0.0,851.1566772460938,849.2581176757812,0.0,0.0,849.3580932617188,2547.4143676757812,"{""type"":""MultiPoint"",""coordinates"":[]}"
