system:index,ADM0_CODE,ADM0_NAME,DISP_AREA,EXP0_YEAR,STATUS,STR0_YEAR,Shape_Area,Shape_Leng,groups,sum_1,sum_10,sum_11,sum_12,sum_13,sum_14,sum_15,sum_16,sum_17,sum_18,sum_19,sum_2,sum_20,sum_21,sum_22,sum_23,sum_24,sum_25,sum_3,sum_4,sum_5,sum_6,sum_7,sum_8,sum_9,.geo
00000000000000000041,66,Côte d'Ivoire,NO,3000,Member State,1000,26.3759875369,33.428748338,"[{lossyear=1, sum=1.391937617903598E7}, {lossyear=2, sum=1.656905729534194E7}, {lossyear=3, sum=9425363.6852417}, {lossyear=4, sum=4126231.1337890625}, {lossyear=5, sum=2595653.407506606}, {lossyear=6, sum=1.697522813266099E7}, {lossyear=7, sum=6236217.833961397}, {lossyear=8, sum=1.6987566871556662E7}, {lossyear=9, sum=2.2534854773906153E7}, {lossyear=10, sum=9379703.377022538}, {lossyear=11, sum=2.3136759793029785E7}, {lossyear=12, sum=6246263.371329753}, {lossyear=13, sum=1.3772371705712173E7}, {lossyear=14, sum=1.6639648489653224E7}, {lossyear=15, sum=7708822.322937012}, {lossyear=16, sum=1.1747085764166139E7}, {lossyear=17, sum=1.0851991320099236E7}, {lossyear=18, sum=2.5081668555376362E7}, {lossyear=19, sum=1.2334833325398283E7}, {lossyear=20, sum=1.6607687574691473E7}, {lossyear=21, sum=1.3639826047395593E7}, {lossyear=22, sum=9168374.78402363}, {lossyear=23, sum=1.1994533964126885E7}, {lossyear=24, sum=8960281.229282754}, {lossyear=25, sum=1.0473926074886786E7}]",1.391937617903598E7,9379703.377022538,2.3136759793029785E7,6246263.371329753,1.3772371705712173E7,1.6639648489653224E7,7708822.322937012,1.1747085764166139E7,1.0851991320099236E7,2.5081668555376362E7,1.2334833325398283E7,1.656905729534194E7,1.6607687574691473E7,1.3639826047395593E7,9168374.78402363,1.1994533964126885E7,8960281.229282754,1.0473926074886786E7,9425363.6852417,4126231.1337890625,2595653.407506606,1.697522813266099E7,6236217.833961397,1.6987566871556662E7,2.2534854773906153E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
