system:index,ADM0_CODE,ADM0_NAME,DISP_AREA,EXP0_YEAR,STATUS,STR0_YEAR,Shape_Area,Shape_Leng,groups,.geo
0000000000000000008d,21,Bahrain,NO,3000,Member State,1000,0.060715627428,2.71261946852,[],"{""type"":""MultiPoint"",""coordinates"":[]}"
