system:index,ADM0_CODE,ADM0_NAME,DISP_AREA,EXP0_YEAR,STATUS,STR0_YEAR,Shape_Area,Shape_Leng,groups,.geo
00010000000000000007,99,Grenada,NO,3000,Member State,1000,0.026433127505,1.7324372767,[],"{""type"":""MultiPoint"",""coordinates"":[]}"
