system:index,ADM0_CODE,ADM0_NAME,DISP_AREA,EXP0_YEAR,STATUS,STR0_YEAR,Shape_Area,Shape_Leng,groups,.geo
00000000000000000016,70,Djibouti,NO,3000,Member State,1000,1.79711201501,9.78057546205,[],"{""type"":""MultiPoint"",""coordinates"":[]}"
