system:index,ADM0_CODE,ADM0_NAME,DISP_AREA,EXP0_YEAR,STATUS,STR0_YEAR,Shape_Area,Shape_Leng,groups,sum_0,sum_1,sum_10,sum_11,sum_12,sum_13,sum_14,sum_15,sum_16,sum_17,sum_18,sum_19,sum_2,sum_20,sum_21,sum_22,sum_23,sum_24,sum_25,sum_4,sum_5,sum_6,sum_7,sum_9,.geo
0000000000000000009c,120,Isle of Man,NO,3000,UK territory,1000,0.07889579228,2.33569110852,"[{b1=0, sum=4374927.256815592}, {b1=1, sum=28985.094604492188}, {b1=2, sum=16880.65673828125}, {b1=4, sum=2108.143798828125}, {b1=5, sum=8958.932189941406}, {b1=6, sum=44344.42303466797}, {b1=7, sum=72423.40717031441}, {b1=9, sum=83295.79461669922}, {b1=10, sum=40640.928466796875}, {b1=11, sum=18997.473388671875}, {b1=12, sum=44830.54211425781}, {b1=13, sum=27949.058715820312}, {b1=14, sum=24291.835327148438}, {b1=15, sum=2109.9234619140625}, {b1=16, sum=1055.002685546875}, {b1=17, sum=527.2320556640625}, {b1=18, sum=4220.827880859375}, {b1=19, sum=23238.824584960938}, {b1=20, sum=14258.138244628906}, {b1=21, sum=3161.7182006835938}, {b1=22, sum=17936.996520996094}, {b1=23, sum=5263.4700927734375}, {b1=24, sum=526.2596435546875}, {b1=25, sum=528.1898803710938}]",4374927.256815592,28985.094604492188,40640.928466796875,18997.473388671875,44830.54211425781,27949.058715820312,24291.835327148438,2109.9234619140625,1055.002685546875,527.2320556640625,4220.827880859375,23238.824584960938,16880.65673828125,14258.138244628906,3161.7182006835938,17936.996520996094,5263.4700927734375,526.2596435546875,528.1898803710938,2108.143798828125,8958.932189941406,44344.42303466797,72423.40717031441,83295.79461669922,"{""type"":""MultiPoint"",""coordinates"":[]}"
