system:index,ADM0_CODE,ADM0_NAME,DISP_AREA,EXP0_YEAR,STATUS,STR0_YEAR,Shape_Area,Shape_Leng,groups,sum_1,sum_10,sum_11,sum_12,sum_13,sum_14,sum_15,sum_16,sum_17,sum_18,sum_19,sum_2,sum_20,sum_21,sum_22,sum_23,sum_24,sum_25,sum_3,sum_4,sum_5,sum_6,sum_7,sum_8,sum_9,.geo
0001000000000000001d,61,Costa Rica,NO,3000,Member State,1000,4.20891278805,28.55917822,"[{lossyear=1, sum=6825695.057817287}, {lossyear=2, sum=3898208.8343218635}, {lossyear=3, sum=2703418.381233245}, {lossyear=4, sum=3096596.2074304917}, {lossyear=5, sum=6858338.623892033}, {lossyear=6, sum=4797559.691552017}, {lossyear=7, sum=4462457.615121639}, {lossyear=8, sum=9705931.506016152}, {lossyear=9, sum=1.2713249864430387E7}, {lossyear=10, sum=3675015.3645098517}, {lossyear=11, sum=6303425.537754193}, {lossyear=12, sum=8800312.89980708}, {lossyear=13, sum=1.0494767677994313E7}, {lossyear=14, sum=1.3044450543396953E7}, {lossyear=15, sum=4232521.759163651}, {lossyear=16, sum=1.156545286213762E7}, {lossyear=17, sum=1.4443895191985007E7}, {lossyear=18, sum=7829368.1881677965}, {lossyear=19, sum=9163418.855140356}, {lossyear=20, sum=4480177.508770393}, {lossyear=21, sum=5067016.156604004}, {lossyear=22, sum=4878714.882751465}, {lossyear=23, sum=7124388.429931641}, {lossyear=24, sum=7038725.659779029}, {lossyear=25, sum=7675007.172594736}]",6825695.057817287,3675015.3645098517,6303425.537754193,8800312.89980708,1.0494767677994313E7,1.3044450543396953E7,4232521.759163651,1.156545286213762E7,1.4443895191985007E7,7829368.1881677965,9163418.855140356,3898208.8343218635,4480177.508770393,5067016.156604004,4878714.882751465,7124388.429931641,7038725.659779029,7675007.172594736,2703418.381233245,3096596.2074304917,6858338.623892033,4797559.691552017,4462457.615121639,9705931.506016152,1.2713249864430387E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
