system:index,ADM0_CODE,ADM0_NAME,DISP_AREA,EXP0_YEAR,STATUS,STR0_YEAR,Shape_Area,Shape_Leng,groups,sum_1,sum_10,sum_11,sum_12,sum_13,sum_14,sum_16,sum_17,sum_18,sum_19,sum_2,sum_20,sum_21,sum_22,sum_23,sum_24,sum_25,sum_3,sum_4,sum_5,sum_6,sum_7,sum_8,sum_9,.geo
00000000000000000056,239,Tajikistan,NO,3000,Member State,1000,14.6719042992,40.0971947646,"[{lossyear=1, sum=642398.9862584731}, {lossyear=2, sum=407530.7629394531}, {lossyear=3, sum=394924.11830719595}, {lossyear=4, sum=256170.71174316405}, {lossyear=5, sum=362610.7426276712}, {lossyear=6, sum=215238.3480834961}, {lossyear=7, sum=170967.86065673828}, {lossyear=8, sum=382919.6233180626}, {lossyear=9, sum=390439.26694168395}, {lossyear=10, sum=144508.60142846202}, {lossyear=11, sum=216257.61456298828}, {lossyear=12, sum=310974.3291642731}, {lossyear=13, sum=29253.670776367188}, {lossyear=14, sum=12730.96294447955}, {lossyear=16, sum=0.0}, {lossyear=17, sum=1407.85400390625}, {lossyear=18, sum=2789.7412719726562}, {lossyear=19, sum=692.1795043945312}, {lossyear=20, sum=15626.921997070312}, {lossyear=21, sum=0.0}, {lossyear=22, sum=3557.1190795898438}, {lossyear=23, sum=12092.48095703125}, {lossyear=24, sum=7475.731709558824}, {lossyear=25, sum=7735.278564453125}]",642398.9862584731,144508.60142846202,216257.61456298828,310974.3291642731,29253.670776367188,12730.96294447955,0.0,1407.85400390625,2789.7412719726562,692.1795043945312,407530.7629394531,15626.921997070312,0.0,3557.1190795898438,12092.48095703125,7475.731709558824,7735.278564453125,394924.11830719595,256170.71174316405,362610.7426276712,215238.3480834961,170967.86065673828,382919.6233180626,390439.26694168395,"{""type"":""MultiPoint"",""coordinates"":[]}"
