system:index,ADM0_CODE,ADM0_NAME,DISP_AREA,EXP0_YEAR,STATUS,STR0_YEAR,Shape_Area,Shape_Leng,groups,.geo
00010000000000000005,11,Antigua and Barbuda,NO,3000,Member State,1000,0.0384530015089,2.85896420175,[],"{""type"":""MultiPoint"",""coordinates"":[]}"
