system:index,ADM0_CODE,ADM0_NAME,DISP_AREA,EXP0_YEAR,STATUS,STR0_YEAR,Shape_Area,Shape_Leng,groups,.geo
000000000000000000b7,95,Gibraltar,NO,3000,UK Non-Self-Governing Territory,1000,5.71980629728E-4,0.117739397665,[],"{""type"":""MultiPoint"",""coordinates"":[]}"
