system:index,ADM0_CODE,ADM0_NAME,DISP_AREA,EXP0_YEAR,STATUS,STR0_YEAR,Shape_Area,Shape_Leng,groups,sum_1,sum_10,sum_11,sum_12,sum_13,sum_14,sum_16,sum_17,sum_18,sum_19,sum_2,sum_20,sum_21,sum_22,sum_23,sum_24,sum_25,sum_3,sum_4,sum_5,sum_6,sum_7,sum_8,sum_9,.geo
00000000000000000076,117,Iran  (Islamic Republic of),NO,3000,Member State,1000,161.666022398,98.3817626285,"[{lossyear=1, sum=3451429.26171875}, {lossyear=2, sum=5878745.844665527}, {lossyear=3, sum=3475682.16003777}, {lossyear=4, sum=2975021.1224365234}, {lossyear=5, sum=1835854.0480054668}, {lossyear=6, sum=1525616.6884765625}, {lossyear=7, sum=1471543.4713551241}, {lossyear=8, sum=3813588.291381836}, {lossyear=9, sum=2014286.2530517578}, {lossyear=10, sum=2157006.7183521944}, {lossyear=11, sum=2463046.183227539}, {lossyear=12, sum=4251126.319580078}, {lossyear=13, sum=924481.6857910156}, {lossyear=14, sum=932991.7763671875}, {lossyear=16, sum=25839.25244140625}, {lossyear=17, sum=1258740.0985717773}, {lossyear=18, sum=712884.3448486328}, {lossyear=19, sum=1544346.6388549805}, {lossyear=20, sum=236091.43157958984}, {lossyear=21, sum=238408.9974975586}, {lossyear=22, sum=1042700.0395507812}, {lossyear=23, sum=1586838.9063950484}, {lossyear=24, sum=853828.729675293}, {lossyear=25, sum=901191.2565307617}]",3451429.26171875,2157006.7183521944,2463046.183227539,4251126.319580078,924481.6857910156,932991.7763671875,25839.25244140625,1258740.0985717773,712884.3448486328,1544346.6388549805,5878745.844665527,236091.43157958984,238408.9974975586,1042700.0395507812,1586838.9063950484,853828.729675293,901191.2565307617,3475682.16003777,2975021.1224365234,1835854.0480054668,1525616.6884765625,1471543.4713551241,3813588.291381836,2014286.2530517578,"{""type"":""MultiPoint"",""coordinates"":[]}"
