system:index,ADM0_CODE,ADM0_NAME,DISP_AREA,EXP0_YEAR,STATUS,STR0_YEAR,Shape_Area,Shape_Leng,groups,.geo
00010000000000000011,211,Saint Vincent and the Grenadines,NO,3000,Member State,1000,0.0355704941803,3.28272886832,[],"{""type"":""MultiPoint"",""coordinates"":[]}"
