system:index,ADM0_CODE,ADM0_NAME,DISP_AREA,EXP0_YEAR,STATUS,STR0_YEAR,Shape_Area,Shape_Leng,groups,.geo
0001000000000000000b,251,Turks and Caicos islands,NO,3000,UK Non-Self-Governing Territory,1000,0.0462392062593,6.9100884678,[],"{""type"":""MultiPoint"",""coordinates"":[]}"
