system:index,ADM0_CODE,ADM0_NAME,DISP_AREA,EXP0_YEAR,STATUS,STR0_YEAR,Shape_Area,Shape_Leng,groups,sum_1,sum_10,sum_11,sum_12,sum_13,sum_14,sum_15,sum_16,sum_17,sum_18,sum_19,sum_2,sum_20,sum_21,sum_22,sum_23,sum_24,sum_25,sum_3,sum_4,sum_5,sum_6,sum_7,sum_8,sum_9,.geo
0000000000000000008b,92,Georgia,NO,3000,Member State,1000,7.60482789251,19.9114134274,"[{lossyear=1, sum=6372190.1047269935}, {lossyear=2, sum=5117814.108739995}, {lossyear=3, sum=2856879.3142089844}, {lossyear=4, sum=1.892737363362702E7}, {lossyear=5, sum=5134887.92766975}, {lossyear=6, sum=5002986.471195236}, {lossyear=7, sum=9499711.858970013}, {lossyear=8, sum=7310071.4763793945}, {lossyear=9, sum=4224375.134460449}, {lossyear=10, sum=7127016.20667581}, {lossyear=11, sum=4898689.051668534}, {lossyear=12, sum=4236236.103815535}, {lossyear=13, sum=2279534.2186279297}, {lossyear=14, sum=996138.4788818359}, {lossyear=15, sum=411118.52392578125}, {lossyear=16, sum=4878693.461323816}, {lossyear=17, sum=1866559.5000641467}, {lossyear=18, sum=2846625.038269043}, {lossyear=19, sum=1571932.6271972656}, {lossyear=20, sum=2139777.487915039}, {lossyear=21, sum=4149946.4036254883}, {lossyear=22, sum=2772791.7487907857}, {lossyear=23, sum=7557896.198412368}, {lossyear=24, sum=4715629.407020479}, {lossyear=25, sum=5132442.465563726}]",6372190.1047269935,7127016.20667581,4898689.051668534,4236236.103815535,2279534.2186279297,996138.4788818359,411118.52392578125,4878693.461323816,1866559.5000641467,2846625.038269043,1571932.6271972656,5117814.108739995,2139777.487915039,4149946.4036254883,2772791.7487907857,7557896.198412368,4715629.407020479,5132442.465563726,2856879.3142089844,1.892737363362702E7,5134887.92766975,5002986.471195236,9499711.858970013,7310071.4763793945,4224375.134460449,"{""type"":""MultiPoint"",""coordinates"":[]}"
