system:index,ADM0_CODE,ADM0_NAME,DISP_AREA,EXP0_YEAR,STATUS,STR0_YEAR,Shape_Area,Shape_Leng,groups,.geo
000000000000000000df,183,Niue,NO,3000,NZ Territory,1000,0.022608423555,0.647351402525,[],"{""type"":""MultiPoint"",""coordinates"":[]}"
