system:index,ADM0_CODE,ADM0_NAME,DISP_AREA,EXP0_YEAR,STATUS,STR0_YEAR,Shape_Area,Shape_Leng,groups,.geo
000000000000000000d1,101,Guam,NO,3000,US Non-Self-Governing Territory,1000,0.0453975496434,2.08779429544,[],"{""type"":""MultiPoint"",""coordinates"":[]}"
