system:index,ADM0_CODE,ADM0_NAME,DISP_AREA,EXP0_YEAR,STATUS,STR0_YEAR,Shape_Area,Shape_Leng,groups,sum_0,sum_1,sum_10,sum_11,sum_12,sum_13,sum_14,sum_15,sum_16,sum_17,sum_18,sum_19,sum_2,sum_20,sum_21,sum_22,sum_23,sum_24,sum_25,sum_3,sum_4,sum_5,sum_6,sum_7,sum_8,sum_9,.geo
0000000000000000002f,235,Swaziland,NO,3000,Member State,1000,1.56623851209,5.12855758209,"[{b1=0, sum=9.657568577930678E8}, {b1=1, sum=258890.19837526808}, {b1=2, sum=99424.35888671875}, {b1=3, sum=577915.9573974609}, {b1=4, sum=357200.78338623047}, {b1=5, sum=451609.5125732422}, {b1=6, sum=302110.34814453125}, {b1=7, sum=317235.2975463867}, {b1=8, sum=227670.36724853516}, {b1=9, sum=7772930.715555588}, {b1=10, sum=297742.5680541992}, {b1=11, sum=144418.70568847656}, {b1=12, sum=264270.98376464844}, {b1=13, sum=333509.05334472656}, {b1=14, sum=594985.4532731599}, {b1=15, sum=168859.3426513672}, {b1=16, sum=206317.60809326172}, {b1=17, sum=1232513.578918457}, {b1=18, sum=147201.9555053711}, {b1=19, sum=1920752.3078881358}, {b1=20, sum=155442.93139648438}, {b1=21, sum=414721.19677734375}, {b1=22, sum=219899.66313811656}, {b1=23, sum=991405.7900390625}, {b1=24, sum=933563.5465087891}, {b1=25, sum=349905.8175048828}]",9.657568577930678E8,258890.19837526808,297742.5680541992,144418.70568847656,264270.98376464844,333509.05334472656,594985.4532731599,168859.3426513672,206317.60809326172,1232513.578918457,147201.9555053711,1920752.3078881358,99424.35888671875,155442.93139648438,414721.19677734375,219899.66313811656,991405.7900390625,933563.5465087891,349905.8175048828,577915.9573974609,357200.78338623047,451609.5125732422,302110.34814453125,317235.2975463867,227670.36724853516,7772930.715555588,"{""type"":""MultiPoint"",""coordinates"":[]}"
