system:index,ADM0_CODE,ADM0_NAME,DISP_AREA,EXP0_YEAR,STATUS,STR0_YEAR,Shape_Area,Shape_Leng,groups,.geo
00010000000000000009,208,Saint Kitts and Nevis,NO,3000,Member State,1000,0.0223026930504,1.19911649467,[],"{""type"":""MultiPoint"",""coordinates"":[]}"
