system:index,ADM0_CODE,ADM0_NAME,DISP_AREA,EXP0_YEAR,STATUS,STR0_YEAR,Shape_Area,Shape_Leng,groups,.geo
00010000000000000023,86,French Guiana,NO,3000,Member State,1000,6.78324628843,14.7221922796,[],"{""type"":""MultiPoint"",""coordinates"":[]}"
