system:index,ADM0_CODE,ADM0_NAME,DISP_AREA,EXP0_YEAR,STATUS,STR0_YEAR,Shape_Area,Shape_Leng,groups,sum_0,sum_1,sum_10,sum_11,sum_12,sum_13,sum_14,sum_18,sum_19,sum_2,sum_20,sum_21,sum_22,sum_23,sum_24,sum_25,sum_3,sum_4,sum_5,sum_6,sum_7,sum_8,sum_9,.geo
0000000000000000007c,1,Afghanistan,NO,3000,Member State,1000,62.5548856977,58.9880016899,"[{b1=0, sum=4902645.375882017}, {b1=1, sum=116178.48504638672}, {b1=2, sum=857371.1708374023}, {b1=3, sum=1848465.5027525658}, {b1=4, sum=1344403.1474717082}, {b1=5, sum=1879031.602206361}, {b1=6, sum=1421272.129309082}, {b1=7, sum=1608939.158555214}, {b1=8, sum=811239.2298260857}, {b1=9, sum=501894.48626708984}, {b1=10, sum=736416.6126804725}, {b1=11, sum=1001554.159871898}, {b1=12, sum=221691.76837158203}, {b1=13, sum=14057.102111816406}, {b1=14, sum=8068.380310058594}, {b1=18, sum=207565.52276611328}, {b1=19, sum=136893.4100341797}, {b1=20, sum=174350.80987548828}, {b1=21, sum=175209.53582763672}, {b1=22, sum=34807.310546875}, {b1=23, sum=136808.2573852539}, {b1=24, sum=160059.7681274414}, {b1=25, sum=86777.36645507812}]",4902645.375882017,116178.48504638672,736416.6126804725,1001554.159871898,221691.76837158203,14057.102111816406,8068.380310058594,207565.52276611328,136893.4100341797,857371.1708374023,174350.80987548828,175209.53582763672,34807.310546875,136808.2573852539,160059.7681274414,86777.36645507812,1848465.5027525658,1344403.1474717082,1879031.602206361,1421272.129309082,1608939.158555214,811239.2298260857,501894.48626708984,"{""type"":""MultiPoint"",""coordinates"":[]}"
