system:index,ADM0_CODE,ADM0_NAME,DISP_AREA,EXP0_YEAR,STATUS,STR0_YEAR,Shape_Area,Shape_Leng,groups,.geo
00000000000000000015,77,Eritrea,NO,3000,Member State,1000,10.1679578326,50.0057827104,[],"{""type"":""MultiPoint"",""coordinates"":[]}"
