system:index,ADM0_CODE,ADM0_NAME,DISP_AREA,EXP0_YEAR,STATUS,STR0_YEAR,Shape_Area,Shape_Leng,groups,.geo
0000000000000000001e,214,Sao Tome and Principe,NO,3000,Member State,1000,0.0805057560705,2.6737023279,[],"{""type"":""MultiPoint"",""coordinates"":[]}"
