Year,YearCode,Country,GEECode,name,Area_m2,value
2011,11,Dominican Republic,DR,Harvest,4044560.762023926,0.4044560762023926
2011,11,Dominican Republic,DR,Fires,66993.7514038086,0.006699375140380859
2011,11,Dominican Republic,DR,ExtremeEvents,1372626.4814031862,0.13726264814031863
2012,12,Dominican Republic,DR,Harvest,6969408.086242676,0.6969408086242675
2012,12,Dominican Republic,DR,Fires,67133.85662841797,0.006713385662841797
2012,12,Dominican Republic,DR,ExtremeEvents,4396266.927751608,0.4396266927751608
2013,13,Dominican Republic,DR,Harvest,9560050.52938472,0.9560050529384719
2013,13,Dominican Republic,DR,Fires,107763.71368408205,0.010776371368408205
2013,13,Dominican Republic,DR,ExtremeEvents,3952348.0738293217,0.39523480738293215
2014,14,Dominican Republic,DR,Harvest,9362602.494761748,0.9362602494761748
2014,14,Dominican Republic,DR,Fires,172348.26629638672,0.017234826629638673
2014,14,Dominican Republic,DR,ExtremeEvents,3652108.1065511066,0.36521081065511063
2015,15,Dominican Republic,DR,Harvest,9247718.650146484,0.9247718650146485
2015,15,Dominican Republic,DR,Fires,386708.4631958008,0.03867084631958008
2015,15,Dominican Republic,DR,ExtremeEvents,7324747.744635609,0.7324747744635609
2016,16,Dominican Republic,DR,Harvest,11409603.711631626,1.1409603711631626
2016,16,Dominican Republic,DR,Fires,450800.23583984375,0.04508002358398437
2016,16,Dominican Republic,DR,ExtremeEvents,2724826.3111572266,0.27248263111572263
2017,17,Dominican Republic,DR,Harvest,11788698.678222653,1.1788698678222653
2017,17,Dominican Republic,DR,Fires,442593.6812133789,0.04425936812133789
2017,17,Dominican Republic,DR,ExtremeEvents,3623747.845410635,0.36237478454106353
2018,18,Dominican Republic,DR,Harvest,6886911.856811523,0.6886911856811524
2018,18,Dominican Republic,DR,Fires,115177.94799804688,0.011517794799804687
2018,18,Dominican Republic,DR,ExtremeEvents,1923290.5768432615,0.19232905768432615
2019,19,Dominican Republic,DR,Harvest,6431966.776672363,0.6431966776672363
2019,19,Dominican Republic,DR,Fires,258656.08459472656,0.025865608459472656
2019,19,Dominican Republic,DR,ExtremeEvents,3816466.403169759,0.3816466403169759
2020,20,Dominican Republic,DR,Harvest,13278096.434672996,1.3278096434672997
2020,20,Dominican Republic,DR,Fires,762944.7459106445,0.07629447459106445
2020,20,Dominican Republic,DR,ExtremeEvents,3921975.38721493,0.392197538721493
2021,21,Dominican Republic,DR,Harvest,6742085.546813965,0.6742085546813965
2021,21,Dominican Republic,DR,Fires,141654.3653564453,0.01416543653564453
2021,21,Dominican Republic,DR,ExtremeEvents,3739754.251808794,0.3739754251808794
2022,22,Dominican Republic,DR,Harvest,5616375.017089844,0.5616375017089844
2022,22,Dominican Republic,DR,Fires,92452.20782470705,0.009245220782470705
2022,22,Dominican Republic,DR,ExtremeEvents,2818389.858099485,0.2818389858099485
2023,23,Dominican Republic,DR,Harvest,8782120.78338623,0.878212078338623
2023,23,Dominican Republic,DR,Fires,869532.0276489258,0.08695320276489257
2023,23,Dominican Republic,DR,ExtremeEvents,3769162.3666298063,0.37691623666298063
2024,24,Dominican Republic,DR,Harvest,8499624.74395752,0.8499624743957519
2024,24,Dominican Republic,DR,Fires,90560.500732421875,0.009056050073242188
2024,24,Dominican Republic,DR,ExtremeEvents,4007790.1393432617,0.4007790139343262
2025,25,Dominican Republic,DR,Harvest,8237005.495683498,0.8237005495683498
2025,25,Dominican Republic,DR,Fires,148465.45849609375,0.014846545849609375
2025,25,Dominican Republic,DR,ExtremeEvents,5277880.472657447,0.5277880472657447
