Year,YearCode,Country,GEECode,name,Area_m2,value
2011,11,Turks and Caicos islands,TK,Harvest,0,0
2011,11,Turks and Caicos islands,TK,Fires,0,0
2011,11,Turks and Caicos islands,TK,ExtremeEvents,0,0
2012,12,Turks and Caicos islands,TK,Harvest,0,0
2012,12,Turks and Caicos islands,TK,Fires,0,0
2012,12,Turks and Caicos islands,TK,ExtremeEvents,0,0
2013,13,Turks and Caicos islands,TK,Harvest,0,0
2013,13,Turks and Caicos islands,TK,Fires,0,0
2013,13,Turks and Caicos islands,TK,ExtremeEvents,0,0
2014,14,Turks and Caicos islands,TK,Harvest,0,0
2014,14,Turks and Caicos islands,TK,Fires,0,0
2014,14,Turks and Caicos islands,TK,ExtremeEvents,0,0
2015,15,Turks and Caicos islands,TK,Harvest,0,0
2015,15,Turks and Caicos islands,TK,Fires,0,0
2015,15,Turks and Caicos islands,TK,ExtremeEvents,0,0
2016,16,Turks and Caicos islands,TK,Harvest,0,0
2016,16,Turks and Caicos islands,TK,Fires,0,0
2016,16,Turks and Caicos islands,TK,ExtremeEvents,0,0
2017,17,Turks and Caicos islands,TK,Harvest,0,0
2017,17,Turks and Caicos islands,TK,Fires,0,0
2017,17,Turks and Caicos islands,TK,ExtremeEvents,0,0
2018,18,Turks and Caicos islands,TK,Harvest,0,0
2018,18,Turks and Caicos islands,TK,Fires,0,0
2018,18,Turks and Caicos islands,TK,ExtremeEvents,0,0
2019,19,Turks and Caicos islands,TK,Harvest,0,0
2019,19,Turks and Caicos islands,TK,Fires,0,0
2019,19,Turks and Caicos islands,TK,ExtremeEvents,0,0
2020,20,Turks and Caicos islands,TK,Harvest,0,0
2020,20,Turks and Caicos islands,TK,Fires,0,0
2020,20,Turks and Caicos islands,TK,ExtremeEvents,0,0
2021,21,Turks and Caicos islands,TK,Harvest,0,0
2021,21,Turks and Caicos islands,TK,Fires,0,0
2021,21,Turks and Caicos islands,TK,ExtremeEvents,0,0
2022,22,Turks and Caicos islands,TK,Harvest,0,0
2022,22,Turks and Caicos islands,TK,Fires,0,0
2022,22,Turks and Caicos islands,TK,ExtremeEvents,0,0
2023,23,Turks and Caicos islands,TK,Harvest,0,0
2023,23,Turks and Caicos islands,TK,Fires,0,0
2023,23,Turks and Caicos islands,TK,ExtremeEvents,0,0
2024,24,Turks and Caicos islands,TK,Harvest,0,0
2024,24,Turks and Caicos islands,TK,Fires,0,0
2024,24,Turks and Caicos islands,TK,ExtremeEvents,0,0
2025,25,Turks and Caicos islands,TK,Harvest,0,0
2025,25,Turks and Caicos islands,TK,Fires,0,0
2025,25,Turks and Caicos islands,TK,ExtremeEvents,0,0
