Year,YearCode,Country,GEECode,name,Area_m2,value
2011,11,Burundi,BY,Harvest,51775.80987548828,0.0051775809875488285
2011,11,Burundi,BY,Fires,0,0
2011,11,Burundi,BY,ExtremeEvents,0,0
2012,12,Burundi,BY,Harvest,53568.367614746094,0.005356836761474609
2012,12,Burundi,BY,Fires,0,0
2012,12,Burundi,BY,ExtremeEvents,0,0
2013,13,Burundi,BY,Harvest,20521.898010253903,0.0020521898010253904
2013,13,Burundi,BY,Fires,0,0
2013,13,Burundi,BY,ExtremeEvents,0,0
2014,14,Burundi,BY,Harvest,35693.08807373047,0.0035693088073730467
2014,14,Burundi,BY,Fires,0,0
2014,14,Burundi,BY,ExtremeEvents,0,0
2015,15,Burundi,BY,Harvest,1785.725830078125,1.785725830078125e-4
2015,15,Burundi,BY,Fires,0,0
2015,15,Burundi,BY,ExtremeEvents,0,0
2016,16,Burundi,BY,Harvest,8029.727355957031,8.029727355957032e-4
2016,16,Burundi,BY,Fires,0,0
2016,16,Burundi,BY,ExtremeEvents,0,0
2017,17,Burundi,BY,Harvest,13392.377197265623,0.0013392377197265623
2017,17,Burundi,BY,Fires,0,0
2017,17,Burundi,BY,ExtremeEvents,0,0
2018,18,Burundi,BY,Harvest,0,0
2018,18,Burundi,BY,Fires,0,0
2018,18,Burundi,BY,ExtremeEvents,0,0
2019,19,Burundi,BY,Harvest,9816.52294921875,9.81652294921875e-4
2019,19,Burundi,BY,Fires,0,0
2019,19,Burundi,BY,ExtremeEvents,0,0
2020,20,Burundi,BY,Harvest,25889.710205078125,0.0025889710205078127
2020,20,Burundi,BY,Fires,0,0
2020,20,Burundi,BY,ExtremeEvents,0,0
2021,21,Burundi,BY,Harvest,14280.240844726562,0.0014280240844726563
2021,21,Burundi,BY,Fires,0,0
2021,21,Burundi,BY,ExtremeEvents,0,0
2022,22,Burundi,BY,Harvest,50854.532470703125,0.005085453247070312
2022,22,Burundi,BY,Fires,0,0
2022,22,Burundi,BY,ExtremeEvents,0,0
2023,23,Burundi,BY,Harvest,440689.53216552734,0.044068953216552735
2023,23,Burundi,BY,Fires,0,0
2023,23,Burundi,BY,ExtremeEvents,0,0
2024,24,Burundi,BY,Harvest,11601.4111328125,0.00116014111328125
2024,24,Burundi,BY,Fires,0,0
2024,24,Burundi,BY,ExtremeEvents,0,0
2025,25,Burundi,BY,Harvest,24099.127990722656,0.0024099127990722656
2025,25,Burundi,BY,Fires,0,0
2025,25,Burundi,BY,ExtremeEvents,0,0
